tag,seed,dep_var,window,estimate,std_error,p_value,n,n_states,lb,ub
47,170,density,+-2,8.126848570613716e-5,0.004071680875168424,0.9842953130447951,95,19,-0.007899226029623974,0.008061763001036249
47,170,density,+-3,-0.0014837108952236687,0.0052509057496016665,0.780735512541508,133,19,-0.011775486164442935,0.008808064373995598
47,170,density,+-4,-0.003169689565490887,0.00588942278261755,0.5970316824826578,171,19,-0.014712958219421283,0.00837357908843951
47,170,density,+-5,-0.0026539014190381928,0.0065995027561437936,0.692318586741101,209,19,-0.015588926821080028,0.010281123983003642
47,170,density,all,-0.013427979567621273,0.010184670954942602,0.2038841739019075,304,19,-0.03338993463930877,0.006533975504066227
48,171,density,+-2,-4.4834021519843517e-4,0.0035686071777835454,0.9014138439187235,95,19,-0.007442810283654184,0.006546129853257314
48,171,density,+-3,-0.0017579376169432484,0.004604093491359023,0.7070646087103382,133,19,-0.010781960860006934,0.007266085626120436
48,171,density,+-4,-0.002970639447415329,0.00571326973104782,0.6094312850217436,171,19,-0.014168648120269058,0.008227369225438399
48,171,density,+-5,-0.0041826830667769386,0.006213840816308838,0.5094194272206121,209,19,-0.01636181106674226,0.007996444933188383
48,171,density,all,-0.0168897514002983,0.011324814720741453,0.15317598659396356,304,19,-0.03908638825295155,0.005306885452354949
49,172,density,+-2,-0.0014941303158017766,0.0042292260691665995,0.7279770921223345,95,19,-0.009783413411368312,0.0067951527797647585
49,172,density,+-3,-0.0029230792352752622,0.005032674131636488,0.568563229365062,133,19,-0.012787120533282778,0.0069409620627322545
49,172,density,+-4,-0.0033428632730738584,0.006038695129594137,0.5866818265197686,171,19,-0.015178705727078367,0.00849297918093065
49,172,density,+-5,-0.0049068597633752644,0.0066928550447247406,0.4729085012693911,209,19,-0.018024855651035756,0.008211136124285225
49,172,density,all,-0.017428531621843397,0.011882979512424032,0.15971696740133445,304,19,-0.0407191714661945,0.0058621082225077045
50,173,density,+-2,5.128437783862268e-4,0.004216570688401021,0.904542904057696,95,19,-0.007751634770879774,0.008777322327652229
50,173,density,+-3,-2.709223439082455e-4,0.005344782323323491,0.9601315069715533,133,19,-0.010746695697622289,0.010204851009805798
50,173,density,+-4,-0.00278017359955713,0.005957093700082625,0.6463138399258717,171,19,-0.014456077251719074,0.008895730052604814
50,173,density,+-5,-0.004401120886464526,0.006632231440019657,0.5153591316745836,209,19,-0.017400294508903052,0.008598052735974002
50,173,density,all,-0.014940720366724138,0.010005846585918186,0.15270680265901057,304,19,-0.03455217967512378,0.004670738941675506
51,174,density,+-2,-5.895226941130887e-4,0.004382336158993459,0.8944822123786763,95,19,-0.009178901565740267,0.00799985617751409
51,174,density,+-3,-0.0012213692999211237,0.005454299074382093,0.8253354222001819,133,19,-0.011911795485710025,0.009469056885867777
51,174,density,+-4,-0.003661494072600537,0.006023179116373507,0.5508471057160658,171,19,-0.01546692514069261,0.008143936995491537
51,174,density,+-5,-0.004381825088100509,0.006703051806044013,0.52156555001207106,209,19,-0.017519806627946773,0.008756156451745756
51,174,density,all,-0.014526314733521232,0.00998457918101032,0.1629215346736355,304,19,-0.03409608992830146,0.005043460461258996
52,175,density,+-2,-2.8723667852453296e-4,0.004402989599180077,0.9487045928971327,95,19,-0.008917096292917483,0.008342622935868417
52,175,density,+-3,-0.0010647105250536294,0.005151550270993158,0.838581482667758,133,19,-0.011161749056200218,0.00903232800609296
52,175,density,+-4,-0.0017977012737700891,0.006118138328087565,0.7722479305376444,171,19,-0.013789252396821716,0.010193849849281539
52,175,density,+-5,-0.002940730149859871,0.006769611955016471,0.6691595352338373,209,19,-0.016209169581692155,0.010327709281972412
52,175,density,all,-0.010715575275518037,0.0085796041117102,0.22767936232061697,304,19,-0.02753159933447003,0.0061004487834339545
53,176,density,+-2,-0.0011069859725943553,0.0044015561842892835,0.8042773969336703,95,19,-0.00973403609380135,0.0075200641486126395
53,176,density,+-3,-0.0018936158220268177,0.005473405542444261,0.7333785893829514,133,19,-0.01262149068521757,0.008834259041163934
53,176,density,+-4,-0.003561388489399599,0.006047566658797608,0.5632491339227846,171,19,-0.015414619140642911,0.008291842161843713
53,176,density,+-5,-0.004839991869576929,0.006256670478713988,0.44922420831403886,209,19,-0.017103066007856344,0.0074230822687024875
53,176,density,all,-0.015029627872751533,0.00968703434654035,0.13818160934051787,304,19,-0.03401621519197062,0.003956959446467555
54,177,density,+-2,-9.722855908539679e-6,0.004106687605648406,0.9981369992103576,95,19,-0.008058830562979416,0.008039384851162335
54,177,density,+-3,-7.787886743169404e-4,0.005276036536747498,0.8842924859898477,133,19,-0.011119820286342034,0.009562242937708154
54,177,density,+-4,-0.0033315228084181948,0.005900127504393417,0.579279494582509,171,19,-0.014895772717029292,0.008232727100192901
54,177,density,+-5,-0.005157226155041882,0.0063485740000177844,0.42720783889467484,209,19,-0.01760043119507674,0.007285978884992976
54,177,density,all,-0.015798707115797155,0.009923037315631452,0.12876559836483165,304,19,-0.0352478602544348,0.0036504460228404916
55,178,density,+-2,-7.425836708727626e-4,0.004022149100515394,0.8555884476860679,95,19,-0.008625995907882935,0.007140828566137409
55,178,density,+-3,-0.0015911696568806741,0.005211189941884451,0.7636121655373413,133,19,-0.011805101942974199,0.00862276262921285
55,178,density,+-4,-0.00435813934790127,0.005538856332644135,0.4416184576596702,171,19,-0.015214297759883776,0.006498019064081235
55,178,density,+-5,-0.004271840482815467,0.0063133311327931586,0.5072383304822894,209,19,-0.01664596950309006,0.008102288537459123
55,178,density,all,-0.014367275551838194,0.009489741760074574,0.14739264974422597,304,19,-0.03296716940158436,0.004232618297907971
56,179,density,+-2,-9.430070986799449e-4,0.004180587948131137,0.8240786511046587,95,19,-0.009136959477016975,0.007250945279657084
56,179,density,+-3,-0.002215845585306059,0.005316277416245178,0.6817502079008446,133,19,-0.012635749321146608,0.008204058150534491
56,179,density,+-4,-0.0034110267978062453,0.0062407091307387225,0.5913812287408584,171,19,-0.01564281669405414,0.00882076309844165
56,179,density,+-5,-0.004559535620204781,0.0065863548019307215,0.49760197084610247,209,19,-0.017468791031988996,0.008349719791579432
56,179,density,all,-0.014742032361910873,0.009744894202176944,0.14769128020562675,304,19,-0.033842024998177685,0.0043579602743559365
57,180,density,+-2,-0.001157653257947569,0.004190868239786214,0.7855162671382863,95,19,-0.00937175500792855,0.00705644849203341
57,180,density,+-3,-0.0025359170440038365,0.004681709358015811,0.5946914829021754,133,19,-0.011712067385714824,0.006640233297707152
57,180,density,+-4,-0.003557901741809115,0.0057730421520413465,0.5454152522932014,171,19,-0.014873064359810154,0.007757260876191925
57,180,density,+-5,-0.003908330974905579,0.006267204054024718,0.5407023873802075,209,19,-0.016192050920794027,0.008375388970982868
57,180,density,all,-0.014661866043973813,0.009970761802317839,0.15869496784546538,304,19,-0.034204559176516776,0.004880827088569149
58,181,density,+-2,-5.977153624879549e-4,0.0038723782569916594,0.8790484662221743,95,19,-0.008187576746191607,0.006992146021215697
58,181,density,+-3,-0.0014394007783523606,0.004804779321512415,0.7679316846880291,133,19,-0.010856768248516694,0.007977966691811974
58,181,density,+-4,-0.0027805951493353816,0.005868017569183385,0.6412994743417827,171,19,-0.014281909584934815,0.008720719286264052
58,181,density,+-5,-0.004511794514194857,0.006574590462757653,0.501302159743604,209,19,-0.017397991821199856,0.008374402792810143
58,181,density,all,-0.017259621750776676,0.011639532636831556,0.1554131038593872,304,19,-0.04007310571896652,0.005553862217413174
59,182,density,+-2,1.1739660523695459e-4,0.0044171095705413865,0.9790890056360644,95,19,-0.008540138153024162,0.008774931363498072
59,182,density,+-3,-0.0020406954848996893,0.004841675643717236,0.6783911816797615,133,19,-0.01153037974658547,0.007448988776786093
59,182,density,+-4,-0.004582541107000815,0.005280202859523687,0.39688772692438823,171,19,-0.01493173871166724,0.00576665649766561
59,182,density,+-5,-0.0057244343663710685,0.0061277165916663575,0.3625711328529877,209,19,-0.01773475888603713,0.006285890153294993
59,182,density,all,-0.016317621161874477,0.009737492891043871,0.11107005565696758,304,19,-0.03540310722832046,0.00276786490457151
60,183,density,+-2,-5.402036987802361e-4,0.0038014348480177778,0.8885753938231373,95,19,-0.007991016000895081,0.006910608603334608
60,183,density,+-3,-0.001696563602404916,0.004759815522191887,0.7256588670846783,133,19,-0.011025802025901013,0.007632674821091182
60,183,density,+-4,-0.0035144763170733184,0.005832199048402898,0.5542922468178101,171,19,-0.014945586451942997,0.007916633817796361
60,183,density,+-5,-0.004227326518587463,0.006565505504812525,0.5277798955136419,209,19,-0.017095717308020012,0.008641064270845086
60,183,density,all,-0.014643227272591005,0.009964977904785507,0.158967525344815,304,19,-0.0341745839659706,0.004888129420788588
61,184,density,+-2,-2.1566542915753888e-5,0.0041977881100478355,0.9959573207136119,95,19,-0.008249231238609512,0.008206098152778002
61,184,density,+-3,-0.0019149490228455542,0.00501865480940788,0.7072500178612747,133,19,-0.011751512449284999,0.00792161440359389
61,184,density,+-4,-0.0035047649240627942,0.005697342925413267,0.5461498778182123,171,19,-0.014671557057872797,0.007662027209747209
61,184,density,+-5,-0.004671964707331122,0.006153335550083731,0.4575272961361876,209,19,-0.016732502385495236,0.007388572970832991
61,184,density,all,-0.017286386818682702,0.011314673141246857,0.143947725486438,304,19,-0.03946314617552654,0.004890372538161138
62,185,density,+-2,-3.812247610126393e-4,0.004414765888717944,0.9321397652216401,95,19,-0.009034165902899809,0.00827171638087453
62,185,density,+-3,-0.0015451117495406629,0.0048462271545048445,0.7535271331248536,133,19,-0.011043716972370157,0.007953493473288832
62,185,density,+-4,-0.00396145710879994,0.005582698436624847,0.48704621295261497,171,19,-0.014903546044584642,0.00698063182698476
62,185,density,+-5,-0.0040842396732178555,0.006126724757612266,0.5134652849816914,209,19,-0.016092620198137897,0.007924140851702188
62,185,density,all,-0.013849972215966075,0.009364725653479887,0.15644098876058118,304,19,-0.032204834496786655,0.004504890064854503
63,186,density,+-2,-5.249487565411317e-5,0.002971988224397696,0.9861018410071432,95,19,-0.0058775917954735964,0.005772602044165371
63,186,density,+-3,-0.0015193083406992167,0.0039051567811895648,0.7018018752832684,133,19,-0.009173415631830764,0.00613479895043233
63,186,density,+-4,-0.003570548923178292,0.005194934118873845,0.5006458590572361,171,19,-0.013752619796171027,0.006611521949814443
63,186,density,+-5,-0.005237518508391893,0.005812738592483281,0.3794645063146982,209,19,-0.016630486149659125,0.006155449132875338
63,186,density,all,-0.015806043784408953,0.009467377216754874,0.11231159962153239,304,19,-0.034362103129248506,0.0027500155604305992
64,187,density,+-2,-4.4276547584629007e-4,0.004425929667893193,0.9214191793596188,95,19,-0.00911758762491695,0.008232056673224368
64,187,density,+-3,-0.001382180391986645,0.005488809759188096,0.8040345415865566,133,19,-0.012140247519995312,0.009375886736022023
64,187,density,+-4,-0.004138892875941425,0.00573437248278749,0.47970834040668997,171,19,-0.015378262942204906,0.007100477190322056
64,187,density,+-5,-0.004411582639093534,0.00624905974133506,0.4892505451819035,209,19,-0.01665973973211025,0.007836574453923183
64,187,density,all,-0.014244415601944345,0.009507898791113467,0.15142229770739263,304,19,-0.03287989723252674,0.004391066028638049
65,188,density,+-2,1.594945572075707e-4,0.0043916249026121675,0.9714286244811696,95,19,-0.008448090251912278,0.00876707936632742
65,188,density,+-3,-0.0015161062881016792,0.005459713134958516,0.7844148564934667,133,19,-0.012217144032620371,0.009184931456417012
65,188,density,+-4,-0.003484233687522071,0.006341337899751025,0.5894507468867599,171,19,-0.01591325597103408,0.008944788595989937
65,188,density,+-5,-0.0051111715921356524,0.006694472225324024,0.4550618615398706,209,19,-0.01823233715377074,0.008009993969499434
65,188,density,all,-0.01826201477938351,0.011913043906037918,0.14267794056546632,304,19,-0.04161158083521783,0.005087551276450809
66,189,density,+-2,-0.001739623500942844,0.0039101636624157415,0.6616971596324507,95,19,-0.009403544279277698,0.005924297277392009
66,189,density,+-3,-0.001837886881495191,0.005140859623395832,0.7248707317008571,133,19,-0.011913971743351022,0.008238197980360639
66,189,density,+-4,-0.002896957480073971,0.005806094445819974,0.6238566200268236,171,19,-0.014276902593881119,0.008482987633733178
66,189,density,+-5,-0.003557720944452154,0.006075091921808299,0.5653989895465166,209,19,-0.01546490111119642,0.008349459222292112
66,189,density,all,-0.016617836368051114,0.011623513291711254,0.16993836739832105,304,19,-0.039399922419805174,0.006164249683702945
67,190,density,+-2,8.619836626023638e-5,0.0040931973977382805,0.9834303342294467,95,19,-0.007936468533306793,0.008108865265827266
67,190,density,+-3,-0.001822895914779574,0.0049466845695357075,0.7167924074149128,133,19,-0.01151839767106956,0.007872605841510411
67,190,density,+-4,-0.0036699354062544563,0.005366236628590777,0.5027523900648159,171,19,-0.014187759198292378,0.006847888385783466
67,190,density,+-5,-0.004468595473558693,0.006185096590293375,0.4792831381938404,209,19,-0.01659138479053371,0.007654193843416323
67,190,density,all,-0.014466716944811019,0.00956173069844601,0.14764446833308673,304,19,-0.033207709113765194,0.00427427522414316
68,191,density,+-2,-8.320903994966579e-4,0.0036007152648007026,0.8198510456090667,95,19,-0.007889492318506035,0.006225311519512719
68,191,density,+-3,-0.0017439138826349156,0.004941481139893847,0.7282525181344377,133,19,-0.011429216916826855,0.007941389151557022
68,191,density,+-4,-0.003347132619264279,0.005648685503080798,0.5608528824131207,171,19,-0.014418556205302642,0.007724290966774085
68,191,density,+-5,-0.005022972254718665,0.006178742941410301,0.4268725523506056,209,19,-0.017133308419882858,0.0070873639104455256
68,191,density,all,-0.018085420933149944,0.011654151471133191,0.1381043451076732,304,19,-0.040927557816570995,0.00475671595027111
69,192,density,+-2,-0.001050054034308056,0.0035659061748754676,0.7717674732356131,95,19,-0.008039230137063973,0.00593912206844786
69,192,density,+-3,-0.0023166738667908353,0.0049156030175794545,0.6430954990107673,133,19,-0.011951255781246567,0.007317908047664896
69,192,density,+-4,-0.004274445607896848,0.005933845358339397,0.4805603317677406,171,19,-0.015904782510242067,0.007355891294448371
69,192,density,+-5,-0.0049071975597936544,0.006628576523840126,0.4686595605661803,209,19,-0.0178992075465203,0.008084812426932993
